Date,Close,Open,High,Low,Volume
2018-10-08,6624.0,6557.02,6655.0,6538.14,2084.5215517461997
2018-10-07,6536.91,6560.0,6589.98,6499.01,644.1750748818
2018-10-06,6539.98,6565.01,6585.07,6530.34,307.2265415099
2018-10-05,6531.82,6538.83,6638.0,6520.0,1177.0258348517
2018-10-04,6568.69,6553.59,6590.0,6503.31,1688.2676809748998
2018-10-03,6431.69,6422.48,6600.0,6396.39,2391.8441571781
2018-10-02,6530.0,6572.0,6585.6,6400.0,1756.2169738942002
2018-10-01,6552.86,6625.35,6629.96,6482.05,2283.9820987005
2018-09-30,6586.86,6564.74,6644.01,6525.0,924.6348210367
2018-09-29,6572.13,6588.75,6610.0,6457.1,547.0642345368
2018-09-28,6666.37,6691.97,6691.97,6691.97,0.0
2018-09-27,6657.06,6487.99,6732.99,6425.84,2704.7969858253
2018-09-26,6486.69,6384.29,6536.33,6382.55,2401.9829564326
2018-09-25,6356.25,6454.61,6470.63,6329.17,1877.9515190411998
2018-09-24,6618.69,6710.33,6710.33,6392.19,2062.521305094
2018-09-23,6688.89,6696.5,6764.72,6666.67,399.2035940107
2018-09-22,6721.82,6734.23,6752.5,6630.0,621.8142201167
2018-09-21,6745.59,6547.12,6818.23,6519.62,3197.5052574065003
2018-09-20,6420.3,6401.19,6573.67,6338.65,2541.8200052685997
2018-09-19,6406.03,6354.78,6518.24,6107.74,3745.5759415502002
2018-09-18,6303.93,6232.6,6384.29,6232.6,2292.2286852223997
2018-09-17,6263.85,6511.22,6511.24,6209.01,2860.8255632872997
2018-09-16,6502.37,6485.47,6529.99,6357.9,488.5267328042
2018-09-15,6534.58,6555.0,6555.0,6469.0,42.9088542679
2018-09-14,6519.9,6555.0,6555.0,6555.0,0.0
2018-09-13,6444.65,6384.05,6579.81,6361.26,2329.6736662907997
2018-09-12,6299.65,6255.37,6428.98,6200.0,2234.9108301931
2018-09-11,6263.22,6346.95,6350.0,6165.44,2143.9280643755
2018-09-10,6290.0,6300.0,6418.71,6226.31,2168.0588934355
2018-09-09,6388.3,6177.75,6177.75,6177.75,0.0
2018-09-08,6183.77,6426.07,6460.68,6120.0,2290.807402166
2018-09-07,6420.1,6495.18,6529.99,6320.71,2228.8021934588
2018-09-06,6443.58,6415.88,6529.99,6274.0,3767.7613253414
2018-09-05,6909.53,7360.0,7372.68,6226.0,7418.539755654399
2018-09-04,7342.35,7256.15,7409.27,7215.02,3630.7082418129
2018-09-03,7308.99,7250.45,7325.0,7170.7,1498.9550270382001
2018-09-02,7290.21,7182.17,7330.99,7180.87,1212.2727647786
2018-09-01,7240.0,7054.18,7250.0,7027.57,1039.1504575627
2018-08-31,7040.76,6960.89,7088.22,6880.0,2633.7687997867
2018-08-30,6809.21,7024.17,7024.17,6795.7,3309.242339778
2018-08-29,6992.0,7030.87,7119.5,6908.92,2662.9876413332
2018-08-28,7085.5,6871.09,7125.0,6871.09,4014.083932459
2018-08-27,6736.88,6672.8,6944.99,6671.11,4056.1115405981
2018-08-26,6699.99,6614.01,6734.6,6571.0,1002.453157219
2018-08-25,6708.79,6733.7,6770.92,6592.43,1006.8113423833
2018-08-22,6431.58,6731.63,6761.31,6251.0,4830.186892294199
2018-08-21,6425.44,6310.92,6900.0,6286.05,3611.9093415014
2018-08-20,6451.0,6488.53,6508.37,6232.21,3050.3083509782
2018-08-19,6377.75,6345.52,6552.23,6330.83,1022.2159303028999
2018-08-18,6369.78,6526.19,6541.54,6300.0,1290.7944390586001
2018-08-17,6493.29,6420.52,6619.79,6412.98,3436.1736351543
2018-08-16,6399.74,6283.4,6475.0,6240.0,2735.8870789000002
2018-08-15,6355.3,6304.99,6623.09,6210.04,4243.7762265987
2018-08-14,6069.01,5988.18,6304.99,5964.48,4328.6100505509
2018-08-13,6227.28,6346.43,6546.29,5886.0,5659.5355728737
2018-08-12,6327.0,6285.68,6487.2,6200.34,1464.9213406659
2018-08-11,6395.0,6467.92,6467.92,6108.28,51.9119882971
2018-08-10,6400.09,6467.92,6467.92,6467.92,0.0
2018-08-09,6458.78,6320.19,6626.62,6195.01,3013.7540736451
2018-08-08,6322.65,6588.97,6588.97,6104.82,5458.9003733342
2018-08-07,7003.71,6935.87,7148.53,6500.0,2922.2486115522997
2018-08-06,6944.27,7094.08,7115.0,6835.0,1969.0031904420998
2018-08-05,7012.23,7000.0,7184.0,6895.13,686.333920068
2018-08-04,6990.0,7462.42,7474.85,6891.0,1715.680837926
2018-08-03,7378.0,7645.43,7645.43,7645.43,0.0
2018-08-02,7540.8,7645.43,7645.43,7645.43,0.0
2018-08-01,7562.0,7532.57,7706.7,7431.0,2061.9995781789003
2018-07-31,7740.68,8110.25,8132.02,7501.01,3546.1636232934998
2018-07-30,8122.31,8172.32,8197.05,7849.54,2969.2191142428996
2018-07-29,8213.16,8223.02,8274.97,8077.23,752.0110506931
2018-07-28,8187.49,7873.46,7873.46,7873.46,0.0
2018-07-27,8218.71,7873.46,7873.46,7873.46,0.0
2018-07-26,8245.01,8220.93,8290.0,7843.05,3851.7841411628997
2018-07-25,8160.0,8350.37,8438.37,8039.99,3564.8213045241996
2018-07-24,8259.03,7746.56,8480.0,7746.56,4754.926253568499
2018-07-23,7754.98,7618.85,7810.0,7614.78,3206.4170545418
2018-07-22,7518.0,7417.79,7667.53,7333.98,995.1694459522
2018-07-21,7432.25,7283.12,7483.61,7261.41,514.7269885936
2018-07-20,7340.99,7452.63,7676.31,7214.96,2851.9061176082
2018-07-19,7454.08,7319.48,7557.28,7299.0,4021.2029029282003
2018-07-18,7385.0,7455.0,7584.03,7241.19,3640.4318031353005
2018-07-17,7305.82,6739.98,7542.06,6657.66,5584.3443956436995
2018-07-16,6672.69,6355.0,6750.01,6343.57,3052.4752255185
2018-07-15,6364.8,6255.01,6382.7,6254.9,744.3919909241
2018-07-14,6270.0,6245.0,6280.0,6203.79,29.2525757111
2018-07-13,6175.46,6245.0,6245.0,6245.0,0.0
2018-07-12,6177.1,6345.18,6345.18,6075.0,3067.0250150991997
2018-07-11,6351.96,6343.17,6400.0,6287.54,3116.0112221639
2018-07-10,6378.37,6639.37,6654.23,6262.94,5725.3298533601
2018-07-09,6707.03,6708.02,6798.97,6620.0,2815.4664292965003
2018-07-08,6741.32,6722.39,6769.58,6669.0,1788.5718110393
2018-07-07,6542.43,6595.36,6848.84,6510.17,2880.9957077795
2018-07-06,6576.49,6525.51,6525.51,6525.51,0.0
2018-07-05,6519.49,6622.28,6686.74,6446.68,5075.8014004606
2018-07-04,6683.37,6459.62,6794.53,6457.4,4019.5008698744
2018-07-03,6596.58,6631.33,6669.47,6313.27,5178.667730520399
2018-07-02,6620.01,6333.03,6673.9,6267.68,4632.6247541563
2018-07-01,6318.88,6350.48,6410.0,6254.23,1988.8020559082001
2018-06-30,6328.25,6368.34,6448.85,6305.92,1255.3795331496
2018-06-29,5879.82,5875.0,6600.0,5785.17,4986.8115734949
2018-06-28,6081.8,6086.11,6128.99,5825.26,2604.3346797946
2018-06-27,6132.46,6036.86,6177.31,5987.01,1524.3755424406
2018-06-26,6180.95,6240.61,6275.0,6000.0,2693.4642741439
2018-06-25,6260.16,6133.12,6349.46,6075.19,2900.0581266269
2018-06-24,6176.47,6086.03,6254.16,5768.4,2937.7409935451
2018-06-23,6132.54,6114.4,6259.09,6031.03,1218.8646193306
2018-06-22,6196.58,6669.99,6674.38,5940.05,5342.7513998871
2018-06-21,6718.0,6770.0,6770.0,6770.0,0.0
2018-06-20,6756.35,6617.19,6815.21,6580.41,1466.5424795088
2018-06-19,6746.0,6689.17,6831.0,6550.59,2251.2051109088
2018-06-18,6704.24,6415.25,6800.0,6380.41,2249.0962628813
2018-06-17,6516.45,6531.4,6574.34,6390.0,873.5941823908
2018-06-16,6491.01,6413.16,6550.0,6333.98,1374.9883262511999
2018-06-15,6548.51,6614.62,6664.53,6365.52,2973.9040305660997
2018-06-14,6645.5,6495.14,6711.42,6314.94,4246.3508701269
2018-06-13,6280.0,6555.0,6619.84,6122.94,7469.1380006772
2018-06-12,6505.0,6827.89,6866.25,6444.03,4594.6862979266
2018-06-11,6752.68,6777.12,6913.59,6646.19,4434.7426297769
2018-06-10,6836.53,7273.0,7321.68,6630.5,6358.0993228139005
2018-06-09,7617.21,7664.5,7674.03,7268.44,1477.9694629731
2018-06-08,7649.28,7642.0,7684.22,7539.97,1280.1880267396
2018-06-07,7682.32,7730.06,7730.06,7634.27,1282.0849401952
2018-06-06,7532.2,7618.69,7745.0,7480.79,1864.1431173138
2018-06-05,7616.89,7420.33,7677.03,7341.73,1668.3157497085
2018-06-04,7500.0,7705.23,7705.23,7392.0,2136.0188547963003
2018-06-03,7709.13,7647.08,7790.91,7630.79,1350.2450648097001
2018-06-02,7656.0,7497.34,7698.92,7455.5,1716.6153672643
2018-06-01,7437.26,7498.45,7616.63,7356.08,2549.557849052
2018-05-31,7531.88,7372.14,7616.63,7367.44,2574.024649218
2018-05-30,7309.46,7494.19,7546.29,7268.76,2473.1419454597
2018-05-29,7472.84,7117.01,7567.72,7059.84,3919.5133712184
2018-05-28,7235.9,7387.0,7390.41,7055.94,2249.0886798357
2018-05-27,7298.56,7299.5,7445.89,7230.78,1018.3815111498
2018-05-26,7525.0,7449.1,7647.46,7208.1,1870.4269967559
2018-05-25,7425.17,7601.19,7655.52,7322.29,4285.064612646
2018-05-24,7571.33,7619.0,7746.18,7268.99,4961.8249322111
2018-05-23,7594.92,7955.56,7955.56,7438.43,6301.1912409187
2018-05-22,8182.82,8329.95,8355.01,7870.0,3449.9530636457002
2018-05-21,8375.71,8491.0,8588.0,8260.09,2315.3834011889003
2018-05-20,8512.73,8250.03,8600.0,8232.34,1142.3548571136
2018-05-19,8312.02,8247.85,8392.0,8152.49,1428.5786258579
2018-05-18,8237.42,8003.75,8279.0,7955.0,2879.3291083215004
2018-05-17,8183.0,8362.55,8387.12,7919.2,4401.3518215398
2018-05-16,8249.5,8165.85,8487.15,8127.0,6577.136502737299
2018-05-15,8551.88,8720.41,8846.13,8110.0,6232.139552029301
2018-05-14,8755.5,8403.82,8899.62,8283.55,4936.1823841324
2018-05-13,8623.0,8444.63,8755.0,8340.1,1862.3492197904002
2018-05-12,8495.0,8418.44,8647.84,8221.0,2991.7302629168
2018-05-11,8612.45,8936.18,9022.05,8350.18,4027.9549933439002
2018-05-10,9084.34,9329.6,9387.98,8870.9,3620.1513432681
2018-05-09,9273.01,9045.68,9360.01,8953.26,3549.0816139605
2018-05-08,9228.53,9430.2,9430.2,9001.25,2975.9346326162
2018-05-07,9410.0,9325.0,9450.0,9175.0,2872.1228858864
2018-05-06,9510.0,9827.57,9849.2,9230.0,2176.591684654
2018-05-05,9830.0,9813.56,9940.0,9668.67,1566.5943013712
2018-05-04,9669.76,9590.94,9850.0,9552.0,3350.0281907702
2018-05-03,9616.93,9254.85,9786.01,9163.25,5227.268393087
2018-05-02,9102.89,9031.57,9273.23,9025.25,2877.3684124971
2018-05-01,8971.96,8953.48,9099.99,8816.08,2555.6237718745997
2018-04-30,9317.49,9266.31,9345.99,8854.91,3553.498559186
2018-04-29,9303.09,9447.92,9480.0,9176.76,1479.1932122673002
2018-04-28,9388.84,9150.01,9522.12,9065.14,3038.2675191154
2018-04-27,9100.91,9149.99,9368.0,8880.01,3207.2854665975
2018-04-26,8864.91,8815.0,9315.24,8666.49,3388.2049826907
2018-04-25,9005.5,9393.57,9519.85,8660.0,6999.2712380124
2018-04-24,9451.54,9199.95,9762.75,9199.95,6119.9998041572
2018-04-23,8848.73,8871.0,9214.0,8805.95,3104.7479493355
2018-04-22,8877.62,8821.39,9017.0,8755.0,1360.6847710348
2018-04-21,8790.0,8868.98,9038.0,8602.08,3352.2523656501003
2018-04-20,8527.51,8337.84,8932.16,8215.0,4448.6349905221
2018-04-19,8260.61,8192.27,8398.9,8096.0,3320.9915104372
2018-04-18,8092.0,7935.0,8265.0,7880.0,3532.9203437441997
2018-04-17,7878.0,8026.21,8165.07,7820.01,2853.9765159242997
2018-04-16,7975.0,8160.27,8160.76,7900.0,3565.6001345105
2018-04-15,8312.42,8087.52,8415.0,8053.76,3610.1584667825
2018-04-14,8023.64,8043.79,8175.86,7873.5,1976.8764318182
2018-04-13,8099.43,7812.7,8223.58,7749.28,7322.9598185978
2018-04-12,7666.92,6943.83,8076.83,6766.18,11326.7947638849
2018-04-11,6913.93,6820.83,6966.84,6801.68,3419.9916126501003
2018-04-10,6840.02,6793.44,6876.33,6651.12,2587.3087093548997
2018-04-09,6664.99,7128.1,7176.99,6612.35,4443.5365310309
2018-04-08,6979.98,6968.14,7166.82,6900.0,2988.2282706723
2018-04-07,6977.01,6592.94,7069.18,6592.94,2554.2931129917
2018-04-06,6607.51,6769.44,6848.0,6512.79,5119.833489699
2018-04-05,6767.76,6775.71,6923.01,6626.26,6291.4869982252
2018-04-04,6865.46,7296.06,7387.95,6574.3,7207.2105826725
2018-04-03,7460.79,7187.64,7500.0,7187.64,7513.8377994264
2018-04-02,6990.0,6988.89,7189.27,6851.5,5041.3998194496
2018-04-01,6917.44,6922.75,7033.53,6442.49,7126.7027364495
2018-03-31,7045.66,6969.5,7242.47,6788.51,4120.7631687134
2018-03-30,6757.43,6863.66,7271.9,6600.0,8427.8452904702
2018-03-29,7353.82,7871.8,7872.84,6672.72,14780.510009698999
2018-03-28,7902.34,7871.0,8095.0,7813.38,5081.2793956081
2018-03-27,7890.97,7860.36,8141.72,7749.53,6316.3953389342005
2018-03-26,7920.0,8431.94,8489.99,7818.1,7735.9176207653
2018-03-25,8616.1,8557.8,8687.3,8340.65,3611.5807860363
2018-03-24,8903.21,8910.0,9000.0,8450.0,3556.118093218
2018-03-23,8596.85,8415.89,8990.0,8288.01,4856.6692266558
2018-03-22,8606.5,9033.87,9065.71,8337.74,7160.9492335148
2018-03-21,8882.95,9038.4,9180.0,8755.0,6105.6690499137
2018-03-20,8948.59,8603.0,9060.0,8327.35,7370.1114425475
2018-03-19,8407.18,8174.2,8744.68,8120.0,8074.7440239289
2018-03-18,7471.99,7676.9,8439.99,7319.0,10289.2131733486
2018-03-17,7807.77,8220.82,8350.0,7551.0,4815.1032048637
2018-03-16,8542.65,8042.9,8607.11,8037.5,5750.8191161756
2018-03-15,8219.81,7889.99,8416.92,7675.35,9378.6517544868
2018-03-14,8260.51,9259.03,9259.03,7749.0,11379.024302194499
2018-03-13,9051.42,9061.57,9500.0,8850.0,5461.6297621119
2018-03-12,8924.16,9439.6,9898.0,8760.0,8050.194926156701
2018-03-11,9600.0,8648.35,9772.42,8578.1,4806.4800046019
2018-03-10,9115.5,9249.99,9515.21,8544.95,3603.8802276941997
2018-03-09,8792.82,8986.47,9430.0,8370.0,10690.0767800029
2018-03-08,9374.99,9562.28,10100.0,8872.91,8997.6938692121
2018-03-07,9842.01,10735.22,10815.41,9375.0,11595.3126383251
2018-03-06,10704.26,11249.88,11328.73,10563.93,4754.1059441269
2018-03-05,11626.18,11551.01,11650.01,11175.0,3538.1375086451003
2018-03-04,11362.25,11158.51,11575.98,11060.01,1882.05909038
2018-03-03,11465.0,11283.37,11484.98,11109.0,1638.8123941994
2018-03-02,10900.0,11102.3,11365.0,10779.44,3574.4169434534997
2018-03-01,10899.99,10354.0,11200.0,10336.01,5234.3286056338
2018-02-28,10567.65,10908.9,11050.0,10200.0,5624.5558600598
2018-02-27,10670.0,10271.72,10950.0,10215.78,6093.6271579309
2018-02-26,10227.0,9622.46,10433.88,9399.0,5708.5654993123
2018-02-25,9492.01,9582.74,9870.0,9290.0,3193.1866031246996
2018-02-24,9566.14,10410.1,10534.77,9388.97,5291.3353098292
2018-02-23,10049.61,9815.34,10480.0,9684.44,5523.3669110674
2018-02-22,10025.01,10744.57,10939.9,9595.0,10538.4640046022
2018-02-21,10429.99,10902.0,11186.0,10248.0,10405.5613936067
2018-02-20,11671.13,11425.07,11750.0,10849.99,8642.947934707
2018-02-19,11124.81,10537.81,11507.0,10403.55,4136.9486218176
2018-02-18,10847.95,10851.24,10990.01,10150.0,5947.3200637795
2018-02-17,10700.0,10500.0,11270.0,10480.0,4924.2907370578005
2018-02-16,10041.79,10106.0,10500.0,9710.0,5377.5718830559
2018-02-15,10133.94,9666.64,10307.6,9502.75,8987.9011392113
2018-02-14,9242.48,8704.92,9749.99,8702.88,9139.5811308673
2018-02-13,8613.69,8764.99,8774.99,8379.0,5105.7930307998995
2018-02-12,8789.17,8484.8,8985.0,8349.99,5087.6132104941
2018-02-11,8280.67,8060.0,8573.0,7824.48,5243.7603581794
2018-02-10,8492.38,8945.5,9069.0,8051.29,6384.210561029
2018-02-09,8673.24,8078.39,9000.0,7750.0,6232.926202564
2018-02-08,8370.0,7973.07,8638.99,7768.92,14589.1471433198
2018-02-07,8159.1,7262.54,8589.0,7200.0,14408.6768921397
2018-02-06,7536.16,6313.79,7944.0,5931.34,28273.9365305656
2018-02-05,6523.23,8118.08,8334.0,6158.38,26214.929641086
2018-02-04,8199.51,9183.98,9353.45,7830.79,8940.8512339262
2018-02-03,9317.46,8285.82,9494.86,8165.58,6382.415172088299
2018-02-02,8584.15,8673.79,9090.0,7603.0,20168.3352031448
2018-02-01,8730.0,9935.42,10164.68,8411.11,17757.721789351297
2018-01-31,9971.85,9897.61,10299.99,9636.18,7705.389112633101
2018-01-30,10151.77,10918.47,11054.2,9555.0,13487.8562744878
2018-01-29,11118.51,11347.72,11422.33,10800.0,5987.0464962754
2018-01-28,11580.87,11375.05,11878.1,11217.41,4343.2246185174
2018-01-27,11452.0,11000.5,11535.0,10821.76,4669.89505496
2018-01-26,10908.53,11540.0,11550.0,10300.0,8517.78100608
2018-01-25,11217.0,11645.01,11645.02,10805.56,6803.99726551
2018-01-24,11219.43,10841.02,11693.7,10500.0,8520.13175272
2018-01-23,11036.9,10853.37,11372.51,9940.0,9911.57321562
2018-01-22,10591.9,11476.88,11865.0,10026.03,12448.865382799999
2018-01-21,11521.4,12493.74,12555.07,11112.0,6640.39942047
2018-01-20,12767.89,11791.44,12999.0,11625.49,5846.82654549
2018-01-19,11282.85,11207.65,12018.39,11061.0,9109.35799762
2018-01-18,11815.72,11376.0,12110.0,10677.33,14843.464815000001
2018-01-17,10433.8,10999.0,11869.98,9125.0,23715.728509099998
2018-01-16,11450.0,12880.0,13195.0,10001.0,22529.775436099997
2018-01-15,13857.08,13510.1,14283.26,12738.3,6417.74050336
2018-01-14,13330.0,14201.67,14260.69,13100.0,4145.15214529
2018-01-13,14095.9,14187.7,14550.0,13913.71,3914.5934305
2018-01-12,13746.7,13657.32,14274.8,13359.0,7798.07136594
2018-01-11,13400.12,13267.19,14205.4,12810.0,10420.927528299999
2018-01-10,14295.12,14158.47,14970.0,13100.0,9778.47777532
2018-01-09,14746.53,15257.87,15419.24,14006.0,8615.10846019
2018-01-08,15129.62,15624.35,16061.98,13825.22,12094.4943565
2018-01-07,16123.03,16710.48,16856.01,15514.87,5795.35628258
2018-01-06,16694.47,16567.18,17236.46,16298.31,6023.03255226
2018-01-05,16437.99,14970.0,17124.44,14800.0,11124.264659999999
2018-01-04,14993.69,15100.0,15200.0,14000.0,10517.033806799998
2018-01-03,14756.37,14912.1,15503.59,14583.47,9989.68036563
2018-01-02,14862.03,13048.56,15249.97,12851.0,8890.25074377
2018-01-01,13273.61,13372.0,13860.9,12800.0,5430.36368361
2019-12-31,7141.02,7210.56,7300.0,7115.02,1120.4335339057
2019-12-30,7216.47,7340.05,7382.2,7180.0,740.0091762336
2019-12-29,7451.09,7298.01,7521.92,7279.95,345.9693587821
2019-12-28,7327.89,7276.81,7349.24,7254.09,372.86885240519996
2019-12-27,7212.58,7209.32,7315.94,7062.39,922.4842387133999
2019-12-26,7290.69,7173.62,7429.99,7155.0,1237.5974439000001
2019-12-25,7235.19,7231.26,7266.0,7122.5,227.53480389509997
2019-12-24,7239.29,7312.65,7426.14,7162.5,553.8290127754
2019-12-23,7415.44,7601.16,7690.0,7270.0,1011.5365990527999
2019-12-22,7405.74,7140.94,7638.87,7130.0,857.0092825446001
2019-12-21,7148.58,7165.18,7184.21,7116.08,275.57651727
2019-12-20,7193.13,7127.45,7218.0,7078.34,607.7122909678
2019-12-18,6966.6,6682.33,7448.0,6435.38,1882.1118126279
2019-12-17,6610.09,6865.77,6928.4,6560.04,1665.2044279817
2019-12-16,6891.98,7065.45,7065.45,7065.45,0.0
2019-12-15,7105.97,7048.99,7212.02,7032.15,289.83198779080004
2019-12-14,7071.93,7249.48,7265.4,7010.01,413.21662111989997
2019-12-13,7253.36,7215.82,7297.6,7193.42,675.4578864251
2019-12-11,7186.89,7206.77,7299.39,7082.93,931.1352444199
2019-12-10,7224.78,7376.76,7385.2,7167.5,670.716428039
2019-12-09,7362.63,7517.82,7652.0,7287.09,1017.1328410294
2019-12-08,7526.11,7415.16,7575.25,7396.31,254.4729663329
2019-12-07,7530.01,7546.35,7636.39,7392.54,475.0609384629
2019-12-06,7457.88,7377.49,7607.07,7305.0,1033.5960031528
2019-12-05,7379.09,7215.49,7215.49,7215.49,0.0
2019-12-04,7487.25,7153.72,7820.75,7091.59,2112.5671513173997
2019-12-03,7320.97,7359.65,7367.6,7112.51,904.3255328428
2019-12-02,7280.0,7365.28,7413.27,7170.01,922.0577659554
2019-12-01,7361.1,7295.55,7474.22,7242.26,400.42206832769995
2019-11-30,7505.56,7748.26,7811.38,7249.13,750.7161227427
2019-11-29,7714.09,7492.85,7860.95,7431.93,1119.4245487915
2019-11-28,7622.64,7507.18,7651.63,7375.03,647.5571409114
2019-11-27,7588.41,7073.3,7669.56,6849.95,1975.7631198376
2019-11-26,7085.36,7241.86,7338.99,7028.27,1109.0954980034
2019-11-25,7208.87,6682.52,7376.9,6523.92,2419.4757323620997
2019-11-24,7038.56,7227.12,7279.49,6619.0,1375.5296156739998
2019-11-23,7297.84,7292.6,7349.22,7112.51,587.2486599545
2019-11-22,7317.94,7587.78,7718.29,6789.0,3685.6971450271003
2019-11-20,8062.0,8141.03,8218.0,8028.05,883.9062260171
2019-11-19,8095.72,8136.38,8136.38,8136.38,0.0
2019-11-18,8200.08,8477.41,8490.23,8033.48,1146.7251039664
2019-11-17,8553.8,8474.64,8627.79,8382.61,419.0180668464
2019-11-16,8465.69,8452.68,8526.08,8445.34,213.7628103591
2019-11-15,8475.0,8538.52,8774.0,8368.33,1122.3188156014999
2019-11-14,8631.75,8756.62,8760.37,8499.0,1084.5319331388
2019-11-13,8766.68,8724.81,8805.5,8706.79,624.3217199475
2019-11-11,8741.09,9012.01,9023.62,8600.0,632.0839224167
2019-11-10,9050.0,8767.29,9130.88,8767.29,519.6908857416
2019-11-09,8759.29,8822.15,8877.36,8734.13,325.7352027174
2019-11-08,8796.5,9229.83,9250.0,8670.03,1193.4123923989998
2019-11-07,9200.01,9295.62,9313.44,9084.95,799.7181888634
2019-11-06,9287.39,9317.56,9445.38,9260.15,678.3203365823999
2019-11-05,9411.68,9423.5,9427.83,9177.0,1044.3378615194001
2019-11-04,9284.35,9153.97,9600.0,9135.0,1068.238564477
2019-11-03,9150.0,9346.57,9351.12,9075.0,301.58118158720004
2019-11-02,9334.72,9260.94,9388.13,9206.91,464.1464519282
2019-11-01,9178.1,9086.98,9299.99,9064.48,866.2926523622
2019-10-31,9255.62,9109.13,9426.18,8962.5,1097.5811530174
2019-10-30,9222.98,9287.96,9338.39,9001.71,745.4559372735
2019-10-29,9235.85,9302.2,9555.57,9072.5,1668.1311439534
2019-10-28,9427.11,9637.32,9697.64,9188.19,1137.4378484753
2019-10-27,9727.88,9175.0,9932.29,9112.86,2118.4355072329
2019-10-26,9018.92,9600.0,9788.2,8917.5,1789.6570453073002
2019-10-25,8621.94,7459.98,10610.0,7400.0,7549.9111510848
2019-10-23,7495.01,7957.67,8009.17,7275.24,4673.4087277076005
2019-10-22,8160.63,8219.16,8312.83,7940.29,836.9704729294999
2019-10-21,8195.74,8233.71,8356.21,8157.84,746.0328677028
2019-10-20,8257.01,7914.32,8300.0,7894.98,684.586910009
2019-10-19,7985.02,7952.75,8102.63,7879.79,506.77856834690004
2019-10-18,7952.22,8071.61,8082.3,7815.1,957.780245628
2019-10-17,8061.1,7970.35,8120.6,7941.11,720.6495972539
2019-10-16,7959.03,8157.99,8170.0,7915.0,1195.9660193191
2019-10-15,8176.09,8319.15,8376.47,8082.77,1247.9774413723
2019-10-14,8338.0,8293.0,8410.13,8220.39,571.4592683829001
2019-10-13,8445.0,8341.87,8470.0,8152.4,701.988419639
2019-10-12,8322.74,8318.12,8424.37,8299.0,332.0780895597
2019-10-11,8338.33,8578.48,8812.61,8213.25,1608.819880381
2019-10-10,8585.0,8569.02,8655.0,8460.04,800.6014738858
2019-10-09,8611.56,8130.38,8707.38,8127.59,1799.4616198476
2019-10-08,8167.3,8279.66,8299.47,8110.31,738.6966053211
2019-10-07,8229.01,7874.02,8340.94,7809.99,1153.1621731474002
2019-10-06,7904.32,8064.95,8098.37,7774.02,1038.436949375
2019-10-05,8084.79,8147.95,8196.66,8028.88,274.8107422347
2019-10-04,8203.17,8108.09,8239.63,8000.0,845.1446957503999
2019-10-02,8268.8,8284.42,8411.2,8180.0,1597.4202353967
2019-10-01,8319.5,8425.8,8531.25,8232.51,1465.8668047646
2019-09-30,8286.33,7978.82,8517.73,7705.5,2930.0127759771003
2019-09-29,7954.72,8142.51,8156.86,7906.15,757.8501039184
2019-09-28,8160.65,8184.56,8347.44,8022.5,1031.8911576673
2019-09-27,8001.98,8017.77,8281.99,7860.0,1310.1740867532
2019-09-26,8137.53,8368.01,8458.43,7718.0,6102.7792436375
2019-09-25,8358.44,8580.0,8652.0,8221.21,2601.3150390854003
2019-09-24,8290.68,9705.64,9776.27,7991.18,9827.467146021
2019-09-23,9794.9,9974.22,9985.24,9593.0,2191.399032904
2019-09-22,9984.61,9875.08,10091.19,9849.09,394.05617617129997
2019-09-21,10020.14,10129.84,10129.84,9854.14,526.0696736096
2019-09-20,10162.93,10238.95,10238.95,10057.55,895.993224695
2019-09-18,10175.47,10213.55,10231.9,9592.5,2706.7407260093
2019-09-17,10256.8,10250.0,10282.91,10139.73,603.6911783487001
2019-09-16,10130.02,10316.55,10351.86,10087.5,1181.0059731088
2019-09-15,10311.94,10330.06,10375.66,10271.0,328.9244660172
2019-09-14,10385.0,10313.0,10444.02,10232.04,316.4923000941
2019-09-13,10215.35,10393.16,10430.08,10156.59,841.5689495986
2019-09-12,10320.0,10110.81,10465.63,10033.92,780.1133281028999
2019-09-11,10074.86,10083.83,10202.61,9866.43,816.1872079041001
2019-09-10,9993.58,10311.07,10330.48,9925.0,1482.7907425491
2019-09-09,10317.98,10307.94,10542.55,10067.5,1339.9184002111
2019-09-08,10355.01,10566.01,10593.92,10227.75,458.8458047972
2019-09-07,10497.65,10346.12,10577.15,10330.0,705.0065939467
2019-09-04,10726.63,10630.07,10830.0,10380.42,1260.1340485367
2019-09-03,10659.09,10419.11,10775.31,10292.88,1952.9391853826
2019-09-02,10190.77,9771.76,10499.99,9750.92,1337.0716445087
2019-09-01,9637.58,9633.77,9839.6,9543.86,403.5091260601
2019-08-31,9584.42,9620.09,9699.0,9443.87,385.423629507
2019-08-30,9595.01,9462.64,9696.3,9443.67,965.0710118374001
2019-08-29,9498.36,9589.71,9628.67,9290.3,1901.8207155375
2019-08-28,9659.88,10088.32,10290.69,9512.5,3553.5709980258002
2019-08-27,10154.01,10181.39,10245.55,10026.73,979.0957428943
2019-08-26,10305.03,10296.6,10418.42,10087.03,840.6974172286
2019-08-25,10067.3,10142.12,10662.57,9907.5,3076.8334306337
2019-08-24,10109.11,10362.35,10388.47,9888.0,1382.2626375579998
2019-08-23,10428.94,10153.83,10477.0,10084.59,1394.7148581104998
2019-08-21,10105.73,10296.58,10296.58,9759.62,2709.8033355322
